x1,x2,y
106.6801779,126.9516798,0
98.21314505,125.1359032,0
96.6333313,108,0
93.90622598,113.7788492,0
104.9646207,111.1008578,0
112.2056493,101.4479535,0
92.6333313,102,0
79.15651348,85.14644614,0
92.18583213,115.2117645,0
101.3108575,110.6894977,0
89.6333313,96,0
74.01531733,83.7841374,0
74.75175145,105.9928811,0
74.54096556,89.12489043,0
87.6333313,92,0
95.44665783,82.56252363,0
93.77877364,77.0098527,0
69.82621564,78.86730345,0
84.6333313,87,0
78.16392272,69.6972669,0
101.1267365,105.792633,0
73.74869124,105.3339738,0
81.6333313,83,0
69.69976256,69.36926624,0
70.87150364,88.4524141,0
82.11865082,93.77994618,0
78.6333313,78,0
94.45702224,91.10212254,0
70.12368723,86.79114493,0
87.72324042,86.84778168,0
75.6333313,75,0
68.48976586,90.96579411,0
68.61583986,63.08439303,0
66.49315094,94.69129148,0
72.6333313,70,0
71.15428601,64.09069377,0
79.62430018,86.36193493,0
79.70912509,59.72552922,0
69.6333313,67,0
52.97013541,53.57546605,0
70.86046308,54.91607088,0
74.2981975,79.00699359,0
65.6333313,62,0
56.70302355,63.8772437,0
72.7654853,65.97666484,0
51.15367784,71.09139412,0
62.6333313,57,0
49.40822671,75.88314006,0
57.8971597,73.35755862,0
55.94099338,65.95878448,0
60.6333313,56,0
55.51309699,70.72435915,0
68.64551392,65.85398862,0
63.61570316,41.6231002,0
59.6333313,54,0
50.37685913,52.35530771,0
41.15901252,58.50096208,0
79.26434396,42.7039036,0
56.6333313,51,0
75.81607905,65.69530901,0
61.0154329,44.91029394,0
38.55627115,56.94095996,0
52.6333313,45,0
40.3763512,31.17390048,0
64.56084269,41.66431313,0
40.17397988,50.02414736,0
49.6333313,42,0
31.88964882,42.00678684,0
44.44598604,58.63111593,0
30.64685914,38.46699904,0
47.6333313,40,0
45.8326164,21.82765625,0
39.85601577,43.46246094,0
67.58612978,49.06147941,0
45.6333313,37,0
49.30569896,50.53676869,0
49.94465857,18.84910023,0
47.76216036,24.15823199,0
44.6333313,35,0
41.9183269,27.55433087,0
32.57311199,50.10083736,0
,34.71432764,0
41.6333313,31,0
57.43340227,31.07039579,0
44.17343383,20.47972369,0
42.90557597,19.37901661,0
39.6333313,27,0
49.7682367,41.49711545,0
55.63034881,27.72179142,0
55.16225775,,0
38.6333313,26,0
27.05311089,39.95537616,0
54.24102028,27.82403147,0
20.11641872,20.44975698,0
37.6333313,22,0
31.74684756,3.464681496,0
37.86697909,19.79618155,0
35.16259213,30.50982854,0
35.6333313,19,0
24.20238493,14.64376803,0
52.32067704,27.47201373,0
45.07894298,38.2857827,0
34.6333313,17,0
47.92290486,24.58627357,0
45.8510644,5.676364583,0
16.47782262,13.82500559,0
31.6333313,12,0
41.06829999,8.281339659,0
32.59096709,20.67469432,0
27.91833242,29.85199136,0
30.6333313,11,0
23.07748381,22.56127069,0
12.40359872,-5.536535291,0
13.96384063,-1.566092494,0
29.6333313,8,0
31.19937418,20.81853405,0
20.47180337,-11.85245527,0
25.07313063,17.97831812,0
28.6333313,8,0
18.79276787,8.97633781,0
47.46038827,11.25105227,0
34.13038424,-2.865473778,0
28.6333313,7,0
15.13599427,24.45566395,0
28.95681629,12.17077686,0
34.5085325,5.538020931,0
7.633331299,-21,0
20.76638934,-35.7488255,0
14.1508467,-16.68670908,0
-5.311132708,-9.663387611,0
-3.366668701,-35,0
15.24351142,-40.7694233,0
-22.85877223,-37.91321799,0
-19.5446604,-21.93809231,0
-8.366668701,-43,0
10.21149648,-38.3612909,0
2.650080996,-29.81520177,0
-11.58005892,-23.14792766,0
-14.3666687,-49,0
-20.86104111,-33.70455634,0
2.694333679,-63.50284663,0
-7.304107682,-63.53656147,0
-16.3666687,-52,0
-2.11184748,-43.97515763,0
-25.32818151,-46.02745719,0
-3.345774844,-61.67401675,0
-19.3666687,-55,0
-16.89426769,-48.45220641,0
-32.20782068,-62.9998473,0
-24.61852737,-50.26046506,0
-24.3666687,-59,0
-40.51703146,-40.6053052,0
-27.21645719,-59.336595,0
-43.34095936,-61.42033512,0
-28.3666687,-63,0
-30.19641589,-45.47935352,0
-42.11176594,-70.10867843,0
-39.18954547,-51.17574818,0
-30.3666687,-65,0
-38.60624957,-48.67134959,0
-24.46288864,-53.32339635,0
-28.01937812,-84.82924415,0
-32.3666687,-67,0
-15.69186524,-86.56896458,0
-36.9588405,-48.19439438,0
-18.14859971,-77.94665174,0
-33.3666687,-68,0
-26.55605414,-73.04206088,0
-50.70882402,-72.87961957,0
-17.29931848,-62.73936485,0
-37.3666687,-72,0
-50.33469232,-74.15025945,0
-24.62236916,-78.41888918,0
-22.14335836,-55.19849981,0
-41.3666687,-75,0
-56.83859604,-88.22336229,0
-41.94658003,-79.95373139,0
-56.89748579,-93.41304512,0
-45.3666687,-79,0
-54.91463931,-72.56894623,0
-26.57665024,-78.11072242,0
-59.53675195,-72.82670543,0
-48.3666687,-82,0
-42.39862736,-90.19823012,0
-41.41768624,-63.4692357,0
-67.58788206,-97.08969627,0
-51.3666687,-84,0
-52.4504482,-103.0950291,0
-50.73425813,-78.19177811,0
-33.14337969,-70.65620736,0
-52.3666687,-85,0
-68.08674039,-83.4369256,0
-63.2729876,-98.5434776,0
-58.76216715,-66.04868742,0
-55.3666687,-88,0
-44.38961299,-83.73536004,0
-69.60436047,-93.32159936,0
-61.58096951,-105.2089459,0
-60.3666687,-94,0
-67.59798158,-86.21252702,0
-74.7119493,-83.4015986,0
-58.80519174,-78.57102033,0
-64.3666687,-100,0
-57.83437283,-106.5697765,0
-47.06912748,-96.26284037,0
-65.64620948,-117.0288192,0
-68.3666687,-103,0
-57.72106752,-86.91709324,0
-60.951522,-87.22278479,0
-78.730764,-105.4643923,0
-74.3666687,-108,0
-79.20127527,-110.9067756,0
-73.30087302,-125.4175065,0
-60.20680225,-90.18955995,0
-76.3666687,-111,0
-62.19333641,-94.51455137,0
-70.30793004,-95.10640976,0
-78.82438172,-92.24614819,0
-79.3666687,-114,0
-84.42033739,-129.1363821,0
-63.88617587,-120.1861473,0
-96.88559501,-101.4701852,0
-80.3666687,-116,0
-85.15365749,-128.7087964,0
-91.06033474,-100.7287134,0
-91.94717314,-134.6315018,0
-84.3666687,-118,0
-79.49611896,-119.2485403,0
-82.54211649,-102.2741347,0
-97.27139885,-130.8701535,0
-86.3666687,-120,0
-69.24708097,-122.7197672,0
-76.34860339,-106.2878466,0
-79.92389131,-107.4322736,0
-89.3666687,-122,0
-77.64482073,-131.9904459,0
-99.19958557,-107.6522957,0
-90.31607624,-104.360709,0
-93.3666687,-125,0
-82.34936609,-129.5017068,0
-90.56411591,-128.9843883,0
-77.57635318,-131.479133,0
-96.3666687,-129,0
-105.4091809,-126.5517734,0
-89.31096419,-111.1232317,0
-100.3666687,-132,0
-102.6381266,-113.9134584,0
-103.3666687,-133,0
-92.85224307,-128.0810754,0
-104.3666687,-134,0
-121.6650298,-120.1663044,0
-90.77972404,-129.9094805,0
-116.2328825,-122.4128173,0
-101.6565607,-124.2009825,0
-91.92629126,-127.2219527,0
-112.288379,-126.5745186,0
-120.6899537,-120.3415599,0
-126.410817,-120.840845,0
-93.06541996,-124.9346364,0
-119.0534515,-126.7835621,0
123.6333313,133,0
118.2950569,129.0677182,0
123.6333313,132,0
118.6333313,129,0
119.8847528,132.0924989,0
104.8015841,128.9073449,0
113.6333313,126,0
107.7232297,106.0139072,0
124.4668872,112.5600423,0
111.6333313,123,0
113.5236515,103.8890071,0
111.1791298,109.6257526,0
119.5594082,123.4344653,0
107.6333313,116,0
88.34622014,115.5832003,0
121.7399592,100.9875664,0
126.985067,109.3817589,0
103.6333313,111,0
89.57180854,93.69013656,0
87.47960281,113.3730014,0
118.1602884,124.2102906,0
97.6333313,103,0
105.3188263,107.7565261,0
79.43559147,102.5694143,0
81.63268394,91.9794555,0
91.6333313,94,0
73.28129346,99.01613207,0
105.818376,88.94766266,0
72.21505547,101.7399407,0
86.6333313,88,0
94.67069049,76.78015952,0
71.68810164,98.42634597,0
105.2481568,105.887511,0
78.6333313,81,0
93.79365857,100.2817522,0
65.4709775,89.34875539,0
73.28517916,83.90667559,0
71.6333313,73,0
67.20747809,83.81264609,0
74.75862143,92.74850998,0
76.85405196,79.61341857,0
65.6333313,68,0
73.87372589,75.21610333,0
84.58425299,82.75825595,0
54.88767457,86.14908859,0
63.6333313,66,0
51.05251129,85.59869195,0
43.89991154,62.20163976,0
71.93855883,53.02444991,0
61.6333313,61,0
41.8516268,76.08125149,0
71.2360557,69.56839254,0
52.1066146,76.70747301,0
58.6333313,58,0
56.81161303,51.96247056,0
,53.18219122,0
70.06207747,61.36759,0
56.6333313,55,0
40.05262525,62.95458884,0
62.18427161,50.06855741,0
43.86286004,43.03888155,0
52.6333313,51,0
36.12158567,52.75793504,0
46.85665808,53.70194965,0
59.24919499,48.75271303,0
49.6333313,47,0
63.44046472,32.69465249,0
31.70910249,30.75290129,0
60.67986238,56.52447478,0
47.6333313,43,0
47.14405739,47.84097063,0
40.25164341,55.59841404,0
43.3290978,37.71611021,0
44.6333313,38,0
51.22098314,30.16577161,0
56.20199066,26.03556388,0
27.88551593,48.77497695,0
42.6333313,35,0
29.51723013,44.09131839,0
43.49520249,23.09886565,0
29.23329212,23.09127495,0
39.6333313,30,0
55.32777319,20.90761987,0
34.5348397,16.93841715,0
43.89953281,14.32057558,0
37.6333313,25,0
55.40871865,13.41430847,0
21.96414621,16.27522696,0
33.50463611,28.9837874,0
35.6333313,21,0
16.99437693,27.98741509,0
39.75359437,34.32930823,0
16.88984981,30.444335,0
34.6333313,17,0
41.17567518,28.74626281,0
20.35265509,24.85145528,0
42.82159781,18.16638717,0
33.6333313,15,0
49.31305392,14.81882086,0
31.39653133,33.53614405,0
26.63479339,18.66798461,0
32.6333313,14,0
15.03151286,7.727490371,0
39.04375392,22.37632326,0
31.96310201,11.74939648,0
32.6333313,13,0
36.81487528,30.68375802,0
14.04397014,-2.013894543,0
30.07921432,-0.688054551,0
31.6333313,11,0
44.62878902,9.174955833,0
31.93418765,12.98210847,0
17.18573704,22.10907017,0
30.6333313,9,0
21.06227061,-6.515462456,0
10.90522915,-2.480560019,0
43.45257574,16.19861145,0
30.6333313,9,0
24.73401044,26.26809707,0
23.65101564,24.12427089,0
43.54050342,3.137472999,0
-23.3666687,-43,0
-15.6306902,-62.90479022,0
-42.64195941,-24.69053763,0
-27.80943153,-58.22436595,0
-24.3666687,-44,0
-20.96759221,-42.58524708,0
-4.471375876,-53.10173699,0
-5.589424081,-60.11169842,0
-26.3666687,-45,0
-18.00988299,-42.7484115,0
-13.16608665,-35.18825574,0
-18.47188515,-29.8166019,0
-29.3666687,-49,0
-16.82669912,-56.24373097,0
-37.39175331,-50.14610415,0
-11.56212554,-67.87556421,0
-36.3666687,-55,0
-26.47293602,-57.6317088,0
-19.45127277,-63.94226242,0
-45.54189164,-38.52928166,0
-40.3666687,-59,0
-23.78158068,-44.67479273,0
-21.12604737,-66.30162753,0
-36.59789996,-44.53605642,0
-47.3666687,-65,0
-58.53454148,-77.96658587,0
-41.46758336,-50.29840356,0
-62.97582802,-45.97526575,0
-54.3666687,-70,0
-43.32648612,-60.39700602,0
-39.45800494,-67.22307984,0
-68.03350425,-52.09708947,0
-60.3666687,-76,0
-42.63050303,-74.93633471,0
-80.11916871,-67.98545218,0
-72.50102636,-95.90862767,0
-67.3666687,-82,0
-85.56137169,-67.02917726,0
-84.85040334,-87.7973499,0
-69.41655412,-74.35807482,0
-73.3666687,-88,0
-68.73714201,-96.13646504,0
-61.05148784,-103.6357413,0
-56.33265334,-100.4683876,0
-80.3666687,-93,0
-72.77551613,-107.2330687,0
-74.12605404,,0
-91.4295895,-88.19731819,0
-85.3666687,-97,0
-74.84216936,-105.8449023,0
-105.3113768,-109.5766872,0
-95.38488431,-95.18921056,0
-92.3666687,-102,0
-104.1647864,-102.3879008,0
-75.41316108,-116.8345921,0
-93.28579781,-90.14431232,0
-94.3666687,-104,0
-75.26100299,-115.7913112,0
-85.24115277,-115.9864066,0
-90.13662839,-92.20633252,0
-99.3666687,-108,0
-81.87010614,-110.7486943,0
-94.74876314,-114.0283528,0
-88.85127608,-123.0195253,0
-105.3666687,-113,0
-87.75008834,-105.8305817,0
-123.2261656,-118.0951284,0
-114.8634511,-102.8545104,0
-108.3666687,-115,0
-103.6234876,-126.0282412,0
-91.59137142,-99.79130017,0
-93.08831503,-115.7472791,0
-109.3666687,-116,0
-105.1399002,-120.6735141,0
-92.72509665,-127.510115,0
-91.55524956,-109.0770939,0
-111.3666687,-117,0
-129.1235082,-106.8900206,0
-118.2926615,-118.0029911,0
-124.6395551,-128.8342174,0
-113.3666687,-119,0
-130.5317527,-132.5431622,0
-104.3930188,-107.0109309,0
-114.3666687,-121,0
-96.80500773,-131.5738368,0
-112.3353134,-115.1611186,0
-102.3437566,-127.0709894,0
-116.3666687,-122,0
-114.1728207,-112.7639903,0
-118.3565084,-106.1644884,0
-117.3666687,-123,0
-104.6204229,-125.4595721,0
-132.0911008,-128.7159975,0
-117.3666687,-124,0
-131.894433,-133.8480324,0
-117.3666687,-124,0
-133.0781168,-117.7094361,0
-134.3691605,-132.7472332,0
-118.1420755,-106.4921825,0
131.6333313,103,0
128.4776271,91.79480875,0
130.6333313,100,0
129.5037726,81.15200195,0
117.7657078,103.4670437,0
126.6333313,94,0
128.1411334,82.11802625,0
122.6333313,88,0
117.9956819,107.0945279,0
113.6483471,70.99706688,0
119.6333313,84,0
120.9832909,71.0173701,0
124.4810654,93.87598524,0
123.4966782,87.23286945,0
115.6333313,79,0
117.8888187,72.40229848,0
133.7901757,71.99404443,0
120.7800074,95.92342597,0
110.6333313,72,0
93.72678896,65.53905981,0
104.7312543,76.80470746,0
111.7027018,76.07722403,0
106.6333313,68,0
99.31612182,48.02283705,0
116.2858264,86.42380991,0
103.0752801,59.07940373,0
100.6333313,62,0
92.28316887,77.37606235,0
105.3628944,71.11787636,0
115.286676,66.68987874,0
96.6333313,58,0
111.5330259,73.63169123,0
104.3443309,39.92234669,0
92.50674338,48.75817521,0
94.6333313,56,0
101.310375,46.993822,0
96.50299054,59.90209402,0
80.18101125,51.79375377,0
88.6333313,52,0
105.8864498,44.52426515,0
70.64716822,52.82722186,0
78.70979328,61.2122261,0
83.6333313,49,0
92.87746462,55.08578519,0
69.62057638,34.70650469,0
86.3606019,53.81463922,0
79.6333313,46,0
97.81663642,40.72933471,0
97.25819573,63.93172283,0
61.4158548,37.88835573,0
76.6333313,45,0
76.99572757,37.40298325,0
93.2665413,53.94950932,0
88.07954995,44.63552976,0
72.6333313,42,0
82.06507445,33.5364022,0
81.1970346,35.48954137,0
67.85697371,38.95389649,0
66.6333313,99009998,0
47.27404161,50.84577807,0
66.22501523,48.00962384,0
60.09138434,44.62663981,0
63.6333313,35,0
72.9719001,53.901978,0
59.12501924,34.91378762,0
70.10314324,49.77432116,0
56.6333313,28,0
59.47075272,42.94311735,0
64.23329701,32.28739526,0
41.58417817,20.27815502,0
49.6333313,22,0
48.57572747,18.99137357,0
44.03137058,17.35063307,0
63.07288175,33.08579017,0
42.6333313,15,0
60.05193992,18.1811031,0
42.26351051,5.038549995,0
54.78412596,-2.746990043,0
41.6333313,15,0
24.03916094,23.09554765,0
48.907818,32.89813029,0
49.84336021,1.603815175,0
41.6333313,13,0
55.13812448,3.63582425,0
21.82974425,22.09407138,0
39.65859489,21.86082355,0
40.6333313,12,0
21.10187893,28.37555978,0
38.80661309,21.87651256,0
35.34667596,28.20737325,0
32.6333313,0,0
36.26882284,-11.16260867,0
51.60548707,-16.36063717,0
44.73084047,6.776837475,0
20.6333313,-15,0
17.89502366,-12.76054356,0
35.01393866,-16.14593554,0
27.4323469,-31.62109104,0
15.6333313,-21,0
18.66164489,-38.99411776,0
-0.115884822,-38.83751674,0
33.75052833,-30.57772521,0
9.633331299,-27,0
18.08689357,-11.26457461,0
17.30544815,-25.73954575,0
-0.425273182,-34.86340465,0
3.633331299,-32,0
15.53073858,-14.03597914,0
-14.5760325,-22.03998972,0
-13.41673672,-16.84204553,0
-5.366668701,-40,0
-16.50020991,-42.4075098,0
-19.10019976,-48.02044939,0
4.393738617,-56.66995237,0
-10.3666687,-44,0
-28.0567531,-40.86716971,0
4.795396003,-26.04100362,0
-10.25764085,-62.45814686,0
-14.3666687,-47,0
0.489839553,-36.50064684,0
-2.837082499,-66.44259073,0
-4.124797038,-64.53891488,0
-17.3666687,-50,0
-31.44102852,-68.61764126,0
-29.44858692,-60.41003992,0
-19.90725649,-33.83180836,0
-23.3666687,-55,0
-20.06892362,-66.79313939,0
-9.124370043,-65.06377745,0
-8.757531826,-56.16050162,0
-27.3666687,-59,0
-26.04123843,-51.32132045,0
-15.6908282,-62.7517432,0
-34.89496071,-65.54664927,0
-32.3666687,-63,0
-20.53340261,-59.86856234,0
-50.58453737,-66.26014778,0
-36.119127,-59.38203751,0
-36.3666687,-69,0
-30.32529375,-76.71111261,0
-20.96315811,-84.47536684,0
-25.0374036,-73.42682085,0
-42.3666687,-74,0
-29.60373864,-91.44918496,0
-24.75026601,-71.90159525,0
-49.61242103,-78.17507215,0
-45.3666687,-77,0
-36.14760625,-77.25836071,0
-55.9880825,-81.64290317,0
-56.36527052,-88.30600423,0
-51.3666687,-84,0
-32.26948015,-81.30227444,0
-36.02696584,-93.73145605,0
-50.51911803,-82.99677174,0
-54.3666687,-89,0
-44.41608452,-87.84188569,0
-73.28097152,-93.4487752,0
-56.49943828,-75.9515842,0
-60.3666687,-96,0
-53.31900543,-86.90500246,0
-41.89992059,-78.90387472,0
-68.34142475,-94.41378025,0
-65.3666687,-100,0
-53.43074087,-84.24866449,0
-59.44507937,-108.5768488,0
-53.77747349,-102.4004682,0
-72.3666687,-106,0
-80.57432238,-91.35245238,0
-81.69824504,-94.01802076,0
-66.70515924,-90.19380311,0
-78.3666687,-110,0
-69.32066403,-106.5808459,0
-96.44678197,-127.8468045,0
-79.71531824,-109.5993225,0
-83.3666687,-112,0
-89.00767783,-131.9543285,0
-63.72837823,-131.9840261,0
-63.51551294,-131.246068,0
-86.3666687,-113,0
-81.12114315,-108.4427332,0
-94.58322518,-111.0789194,0
-103.2432854,-107.2777677,0
-93.3666687,-115,0
-87.54779518,-128.7485209,0
-103.8856238,-119.3660711,0
-79.05415079,-98.10858412,0
-99.3666687,-117,0
-95.09751737,-105.4562235,0
-106.7120159,-131.2431214,0
-99.59304948,-120.4859829,0
-103.3666687,-118,0
-106.7165355,-121.8782745,0
-121.9542488,-106.7274004,0
-107.4548834,-134.3025976,0
-106.3666687,-119,0
-88.50522767,-124.6074722,0
-121.7839121,-134.4193936,0
-118.201674,-131.6576703,0
-111.3666687,-119,0
-111.9782069,-132.1500644,0
-95.87477028,-106.2134733,0
-111.7816422,-112.8770327,0
-114.3666687,-121,0
-126.5845336,-133.3610181,0
-130.3621602,-129.2882382,0
-118.3666687,-123,0
-123.3406807,-118.902138,0
-130.8192288,-132.896537,0
-120.3666687,-123,0
-105.2983999,-128.17032,0
-120.0545214,-109.5334239,0
-121.3666687,-124,0
-103.7653556,-131.2288861,0
-127.1561408,-112.8353563,0
-133.8868326,-106.7268738,0
-120.3666687,-124,0
-118.3609519,-124.750579,0
-115.6679276,-125.1573409,0
-128.3957328,-110.2819535,0
-104.3666687,-110,0
-93.80523736,-103.7782159,0
-105.998459,-126.5091906,0
-88.82546156,-108.660331,0
-101.3666687,-107,0
-111.1275756,-95.30949575,0
-81.70864801,-96.44221719,0
-100.8536668,-118.7892681,0
-98.3666687,-106,0
-78.86984693,-105.2876515,0
-92.17721309,-113.5129089,0
-94.36850842,-86.52389729,0
-84.3666687,-98,0
-89.39489527,-106.6417398,0
-88.75327633,-100.9276339,0
-97.74612678,-101.1206921,0
-72.3666687,-91,0
-89.05007314,-98.18111378,0
-62.43863879,-105.414865,0
-78.36379996,-73.96479162,0
-59.3666687,-82,0
-58.62964913,-81.64352377,0
-49.25214284,-71.40997531,0
-56.1488394,-97.65320558,0
-54.3666687,-79,0
-64.37538156,-68.41039836,0
-64.68685781,-95.11836424,0
-56.25810009,-86.73374467,0
-50.3666687,-75,0
-35.00559551,-64.49508882,0
-54.11585406,-88.9670202,0
-66.8459591,-73.27939135,0
-46.3666687,-73,0
-55.42305665,-71.00199039,0
-42.53969782,-92.20132591,0
-46.16973823,-74.56018978,0
-44.3666687,-69,0
-34.2386738,-57.51565349,0
-42.72525516,-57.4913971,0
-49.54202915,-64.51382454,0
-43.3666687,-67,0
-43.85664513,-59.60529329,0
-35.20793029,-67.84385458,0
-53.04685139,-50.78823759,0
-41.3666687,-61,0
-52.51766231,-68.18292254,0
-53.06865078,-47.45295189,0
-57.8421461,-54.70571496,0
-38.3666687,-55,0
-22.34173524,-55.48071342,0
-39.9218889,-37.37007148,0
-21.58141243,-38.06579992,0
-33.3666687,-49,0
-38.26237101,-64.38560481,0
-26.30001245,-49.35741278,0
-31.30379387,-66.81932014,0
-31.3666687,-45,0
-38.40236372,-26.17719891,0
-17.67869874,-50.50576569,0
-43.97174336,-61.68367965,0
-30.3666687,-44,0
-24.87622421,-32.77969352,0
-48.04262079,-40.82817096,0
-32.10525208,-58.35122284,0
-32.3666687,-44,0
-39.34046607,-39.70721439,0
-18.76560342,-40.42323536,0
-17.42323724,-59.63884812,0
-46.3666687,-51,0
-28.69336952,-34.43460375,0
-48.96795961,-65.92999354,0
-28.44828359,-59.7200768,0
-57.3666687,-58,0
-74.39803637,-69.91544866,0
-69.67630129,-75.61827132,0
-40.66477193,-75.31282723,0
-62.3666687,-64,0
-61.43233136,-56.43010472,0
-49.98750583,-78.21144139,0
-64.35675337,-62.93713184,0
-65.3666687,-66,0
-84.03300881,-82.92637434,0
-53.59092984,-58.99463995,0
-73.0343857,-79.83572922,0
-68.3666687,-70,0
-82.35392022,-79.27170286,0
-53.77691101,-65.11522673,0
-86.14660251,-64.58696956,0
-70.3666687,-72,0
-82.16430021,-60.57394574,0
-53.24421339,-56.60362019,0
-61.15884247,-73.34777128,0
-71.3666687,-73,0
-67.08178407,-92.3151469,0
-52.35792094,-58.77741008,0
-62.34007511,-87.28319729,0
-71.3666687,-74,0
-79.24898498,-70.69496509,0
-56.13627859,-54.12495373,0
-74.42401607,-85.0145808,0
-64.3666687,-71,0
-60.85458296,-76.19508339,0
-64.15211589,-88.45922027,0
-61.62150554,-61.4299811,0
-50.3666687,-60,0
-45.40460901,-72.06922088,0
-38.37079963,-79.13132696,0
-68.25587322,-41.01176738,0
-35.3666687,-42,0
-53.84427825,-59.06771718,0
-35.66700748,-23.72561121,0
-51.09716857,-56.94369933,0
-28.3666687,-29,0
-9.922270926,-22.09850373,0
-27.39543109,-9.301257605,0
-41.68030805,-14.37986816,0
-14.3666687,-11,0
-24.43119672,-30.99168022,0
-24.80458209,7.375129905,0
0.503348929,3.310545067,0
-3.366668701,7,0
-22.90660987,25.75278698,0
2.030150842,24.33935042,0
-10.14987332,-8.040993448,0
5.633331299,21,0
12.11142551,27.88458508,0
19.18104641,32.45434615,0
-5.469539969,38.8598521,0
11.6333313,29,0
26.08868026,33.28364512,0
7.041626243,22.11991139,0
17.99638173,36.00198154,0
16.6333313,36,0
32.73085663,21.9034398,0
14.47912062,25.35178245,0
36.46518801,49.63902593,0
22.6333313,42,0
7.350991147,30.4115838,0
5.451533509,56.12834261,0
30.1435362,42.66139246,0
27.6333313,47,0
34.94733856,36.90918531,0
10.16464169,63.32625095,0
18.33274714,40.65961942,0
32.6333313,51,0
22.59646927,53.82493162,0
41.69978892,55.91102823,0
49.62899379,53.44876534,0
37.6333313,54,0
52.46172205,43.77002118,0
35.39990473,39.32287211,0
25.10993541,53.73202303,0
40.6333313,57,0
53.59342149,44.19798203,0
31.44072054,52.97562809,0
55.51596917,57.74984321,0
45.6333313,60,0
36.50212971,47.51528739,0
32.62951239,79.09524677,0
38.44288384,70.67660118,0
48.6333313,62,0
33.5164068,77.80731218,0
43.36613538,65.34097366,0
31.78245726,57.5074902,0
53.6333313,65,0
62.50129593,64.72441211,0
65.82700599,56.64682927,0
39.98243952,46.18872187,0
59.6333313,68,0
56.45433089,65.39687319,0
48.56652646,71.37725486,0
51.52777342,64.01080686,0
65.6333313,72,0
67.15786016,74.94333975,0
52.46047862,61.80842589,0
45.74886637,82.55091007,0
68.6333313,75,0
59.87417244,85.02512937,0
78.32028031,94.46047877,0
81.77041517,56.92928197,0
75.6333313,79,0
56.39576498,68.18939799,0
67.00132194,78.9688653,0
87.05574449,85.08346282,0
79.6333313,82,0
78.06456045,71.39218822,0
87.3797315,69.58306264,0
64.61113042,79.71505482,0
83.6333313,86,0
65.42242906,75.82908572,0
72.25675264,97.90395612,0
68.39801356,94.82502999,0
87.6333313,90,0
98.17227038,88.77827551,0
104.729054,80.66369459,0
85.49304233,88.56713263,0
89.6333313,92,0
75.69624234,97.5948886,0
75.37913692,104.8691525,0
80.59704928,76.12375659,0
90.6333313,93,0
74.89993988,90.48514404,0
92.39808317,96.39062646,0
100.5839873,83.52550617,0
92.6333313,95,0
95.73233676,92.54094693,0
85.30327575,97.67980554,0
80.47391931,96.88279171,0
93.6333313,97,0
109.5350943,87.0558628,0
111.455605,98.62834918,0
109.775012,109.7056232,0
95.6333313,99,0
85.78853373,104.3949997,0
78.33873438,93.78292939,0
91.6342593,80.05405332,0
97.6333313,103,0
114.9821706,119.1865046,0
94.18539791,90.40373186,0
110.3636363,103.571777,0
98.6333313,107,0
87.47799234,104.594514,0
82.83091028,114.4571996,0
107.2769854,87.07545139,0
100.6333313,110,0
105.8992871,122.5881361,0
89.54808131,127.2902722,0
87.30011506,116.7117712,0
104.6333313,117,0
121.5322319,120.3576087,0
105.5384377,113.1037829,0
96.62059293,97.33603747,0
108.6333313,121,0
118.2365272,116.9127136,0
122.2918524,115.0148567,0
127.7069211,106.8962793,0
110.6333313,125,0
128.0275735,115.2204565,0
103.6036238,110.8746286,0
102.3651535,109.7023776,0
111.6333313,126,0
127.844345,107.1149098,0
95.37357307,129.8602064,0
112.6333313,126,0
132.1199777,123.3867227,0
117.3182916,111.8299854,0
104.6089226,134.9297479,0
114.6333313,126,0
133.0036009,130.7688051,0
131.9796212,114.9486235,0
102.5300245,130.21853,0
116.6333313,126,0
119.0178705,109.6293447,0
112.9222835,108.7212101,0
98.70122589,112.1041879,0
117.6333313,123,0
114.269296,112.96093,0
130.2641447,126.9375576,0
118.6333313,114,0
112.6783579,131.9387706,0
134.1779604,96.04050771,0
105.3946641,117.7761645,0
118.6333313,110,0
107.1211433,118.5094208,0
125.8620168,108.0175036,0
100.9495461,98.51758602,0
114.6333313,99,0
128.5680029,114.9572577,0
114.3394923,82.42533367,0
98.24872757,100.82965,0
103.6333313,83,0
122.7889397,96.52752425,0
88.00013177,95.43092809,0
89.6968175,94.08374153,0
98.6333313,79,0
115.0410434,68.89149323,0
86.70928155,76.7483362,0
107.7948093,75.18973004,0
91.6333313,73,0
106.6776203,92.5102963,0
109.3302393,58.7817359,0
94.13871974,63.48128221,0
78.6333313,63,0
83.23611533,48.89396856,0
96.02304799,67.55458322,0
89.34748439,72.12682125,0
71.6333313,57,0
78.07817365,73.14483854,0
52.33129,38.05772831,0
75.2022978,68.85800646,0
55.6333313,45,0
75.17749869,25.90167999,0
38.93004521,27.75132474,0
39.77121918,41.35157031,0
41.6333313,36,0
36.8040581,53.33609523,0
43.69820963,18.06700846,0
26.60225128,44.97561966,0
31.6333313,27,0
35.09695201,29.41837031,0
44.08578832,16.60079017,0
49.34164069,20.06630555,0
23.6333313,21,0
14.99928212,4.087246535,0
43.23252076,17.0002497,0
32.19336907,35.3993819,0
5.633331299,8,0
-9.462272476,-11.97785643,0
3.284386184,21.55611628,0
21.48875189,15.90387708,0
